MUNI_ID,Lenguaje Grado 3,Lenguaje Grado 5,Lenguaje Grado 9,Lenguaje Grado 11,Matemáticas Grado 3,Matemáticas Grado 5,Matemáticas Grado 9,Matemáticas Grado 11,N 3,N 5,N 9,N 11
5001,0.05312855390752577,-0.1475047363342483,0.6262867555021717,1.189522709687537,-0.384615964114189,-0.5959760060382431,-0.12607825488553012,0.6988668304426426,19012.0,21048.0,17161.0,28793.0
5002,0.08520549995036056,0.5008462804615533,0.9981352487719106,0.5209270328112933,-0.02718825600776953,0.3240180592093421,0.6581150055383923,0.42919633692399245,122.0,119.0,102.0,181.0
5004,-1.259439806063913,0.7137368140412655,0.8760649972035872,0.6463385796581526,-1.2237116880891281,0.30274838634295675,-0.23164656280727616,-0.07330716421232966,7.0,15.0,29.0,24.0
5021,1.6392796256674342,0.4582413359853094,1.4216969907672992,0.6173223917226519,-0.6122425640751751,0.08539707552829036,1.160979298777556,0.1832288289570259,1.0,3.0,26.0,38.0
5030,0.3815592448247264,0.0359982081885046,0.9366509746989617,0.09114399898392997,0.010603286687961998,0.03595819176151343,0.027554747279607095,-0.25283940913305164,92.0,156.0,146.0,296.0
5031,-0.21535207369722778,-0.14202786956093166,0.9272949755956447,-0.09114007263158189,-0.11650641605347373,-0.014036368715368754,0.9132449057642106,-0.2669619639422479,111.0,110.0,82.0,326.0
5034,0.07986712312535933,0.6854469983768909,1.1456071704410367,0.30535972638138814,-0.35707271052158285,0.40047424453083363,0.7468141272845552,0.02718057488684594,243.0,243.0,235.0,506.0
5036,-0.23612253832190355,-0.12346711851709229,-0.5624691755522399,-0.19260772369437706,-0.2679468861393896,-0.4965435308464634,-1.0361987727416386,-0.7589949164767172,42.0,35.0,50.0,58.0
5038,-0.49827114515780524,0.008728979280610234,0.7344395326856902,-1.3556686858576363,-0.9772877948678889,-0.026784246182505,1.65917655906851,-1.3024491836585526,45.0,50.0,22.0,92.0
5040,-0.47824483044563976,-0.46099609534266184,-0.32661329113791393,-0.5438833440108852,-0.6172289152728647,-0.7338217869650201,-1.105885684828437,-1.0875374518753131,116.0,38.0,19.0,113.0
5042,-0.3278541659083396,-0.3437939481799306,0.6715638540123149,0.579186280131353,-0.6078355793975976,-0.6618106565811162,0.2008890420484556,0.1704184927987617,210.0,210.0,180.0,262.0
5044,0.28109558813009533,-1.0028734291471961,0.3630555966211774,-0.2570784740997932,-0.5000647722822784,-1.8427193913760116,-0.5902668370351223,-0.2520916931107673,11.0,5.0,5.0,58.0
5045,-0.552753368600328,-0.6188149576351745,-0.23508755644531457,0.22569773737095425,-0.839128882119502,-0.785730978706914,-0.8087776192087506,-0.041692480920374565,1291.0,1518.0,1197.0,1673.0
5051,-0.6279338969059763,-0.03653920627267502,-0.09967883643707644,-1.2237654442570565,-0.5297848319003654,0.180474994970678,-0.32489727202208035,-1.0869920002704223,159.0,198.0,154.0,477.0
